,Date,Country,Energy,Production,Urban Population,Population Growth,Population,GDP in $,CO2 Emission
2261,2011,Asia Pacific,solar,12.154399239584844,1174751459.0,0.670106893635221,2221673110.0,19632602228096.1,13753828.8306651
2270,2012,Asia Pacific,solar,17.583028102957055,1202827293.0,0.6817358922798461,2236819053.0,21010207451844.7,14109486.4296155
2279,2013,Asia Pacific,solar,32.33890708512435,1231051078.0,0.680784794799408,2252046977.0,21243898145787.0,14258139.274655402
2288,2014,Asia Pacific,solar,62.87474908475756,1259640281.0,0.6853907648303871,2267482299.0,21876509488557.4,14272114.6815449
2297,2015,Asia Pacific,solar,99.1937257806647,1288407782.0,0.6780000887671779,2282855831.0,21747800265057.0,16265484.150390625
2306,2016,Asia Pacific,solar,141.7552294023303,1317541789.0,0.685904680767365,2298514046.0,22447570589125.6,17233590.020507812
2315,2017,Asia Pacific,solar,227.19663789122598,1346786047.0,0.682526044480824,2314202003.0,23912261117830.8,18257050.434570312
2324,2018,Asia Pacific,solar,314.2085528915503,1374879347.0,0.6057754241776079,2328220870.0,25918289434655.4,19337707.674804688
2333,1982,World,solar,0.0,1843755802.0,1.79921214102485,4593454253.0,11507419044047.1,18562354.0
2342,1983,World,solar,0.003,1892827915.0,1.78326321518283,4675367633.0,11739581031767.4,18484356.91
2351,1984,World,solar,0.0063111111111111,1942866006.0,1.7459683688579,4756998073.0,12172632270220.0,19145865.375
2360,1985,World,solar,0.011747474747474736,1994247166.0,1.74810024565674,4840155168.0,12786868776197.2,19719241.162
2369,1986,World,solar,0.015183838383838372,2047492186.0,1.76949215525646,4925801334.0,15109518321326.6,20315356.016
2378,1987,World,solar,0.010603030303030303,2102280624.0,1.7819446430804802,5013576387.0,17186317201890.2,20817151.963
2387,1988,World,solar,0.010195959595959583,2158076715.0,1.7695344431180802,5102293348.0,19226665300870.3,21565403.313
2396,1989,World,solar,0.26222323232323225,2213986943.0,1.73788271179582,5190965222.0,20068920934036.3,22029385.156
2405,1990,World,solar,0.3882949494949495,2271805636.0,1.74100291824301,5281340078.0,22603206098495.3,22149402.399
2414,1991,World,solar,0.5052028729674543,2329303604.0,1.6637825949901,5369210095.0,23942384829866.4,22403928.869000006
2423,1992,World,solar,0.46858510948822124,2384524997.0,1.56790037101351,5453393960.0,25425855198396.5,22183417.491
2432,1993,World,solar,0.5566975240299379,2441829440.0,1.5596666337306002,5538448726.0,25838198034038.6,22162174.56
2441,1994,World,solar,0.6000139253602809,2499212205.0,1.51895772917553,5622575421.0,27753090818176.4,22551690.634
2450,1995,World,solar,0.6408137794886037,2558434408.0,1.51100866842422,5707533023.0,30865108095791.8,23037524.13
2459,1996,World,solar,0.7052079715988194,2616500742.0,1.45283779639726,5790454220.0,31549409160506.7,23571556.674
2468,1997,World,solar,0.756584791929711,2675193465.0,1.4267887260837298,5873071768.0,31435985940809.5,23975007.348
2477,1998,World,solar,0.8317889652847927,2734448158.0,1.3917552045824098,5954810550.0,31367309193548.1,24114192.0
2486,1999,World,solar,0.9161968992285394,2793971265.0,1.3514046219320903,6035284135.0,32529370037527.9,24059187.0
2495,2000,World,solar,1.1254073967022529,2854279372.0,1.32262584850116,6115108363.0,33581571601703.8,24689911.0
2504,2001,World,solar,1.4090736791505507,2919083083.0,1.29763981747448,6194460444.0,33382422263799.0,25276631.0
2513,2002,World,solar,1.7753711305516702,2987617002.0,1.2763984484973898,6273526441.0,34669304532580.9,25646998.0
2522,2003,World,solar,2.269183154744631,3057172140.0,1.26167090781215,6352677699.0,38899897038562.5,27047792.0
2531,2004,World,solar,2.9867992181602876,3128054896.0,1.25454612647114,6432374971.0,43811772234694.6,28393581.0
2540,2005,World,solar,4.177705657396107,3200209755.0,1.2472515417976,6512602867.0,47459060744747.3,29490014.0
2549,2006,World,solar,5.732719865463706,3273026502.0,1.24405459160634,6593623202.0,51442676003488.1,30568112.0
2558,2007,World,solar,7.771912906194708,3346267002.0,1.23615216555409,6675130418.0,57968741828029.4,31180501.0
2567,2008,World,solar,12.622139558973458,3421841292.0,1.23977733493925,6757887172.0,63616066492489.3,32181592.0
2576,2009,World,solar,20.965023475966,3497913692.0,1.2238204470573402,6840591577.0,60340071198873.6,31891899.0
2585,2010,World,solar,33.68315725517761,3574434195.0,1.20392634281666,6922947261.0,66036932045341.4,33472376.0
2594,2011,World,solar,65.03586216820084,3648339756.0,1.17094638950479,7004011262.0,73357420394392.0,34847501.0
2603,2012,World,solar,100.76443187870163,3723531164.0,1.18478340333657,7086993625.0,75045654452275.2,35470891.0
2612,2013,World,solar,139.05857121455284,3799949355.0,1.18481902825192,7170961674.0,77189608277384.9,35837591.0
2621,2014,World,solar,197.91050837805102,3877658217.0,1.18104392200382,7255653881.0,79296107902414.6,36138285.0
2630,2015,World,solar,260.7392187735252,3956546394.0,1.17004356040616,7340548192.0,75003074210656.5,38749769.904296875
2639,2016,World,solar,328.3781144657456,4036538900.0,1.16551280316151,7426103221.0,76102831192800.1,40079719.529296875
2648,2017,World,solar,453.51765745583276,4116669665.0,1.14309258131439,7510990456.0,80891341462319.1,41479480.08300781
2657,2018,World,solar,584.6309178408148,4196356648.0,1.1087738759336898,7594270356.0,85804390603622.0,42951370.08300781
